Unnamed: 0.1,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count
4401,19,291863520,georgiegirl588,2020-03-28,"I ask those who love beer and to join the challenge to publish a picture of the you love . Just a picture , no description . The goal is to flood twitter with positive and . Copy the text , attach a picture and remember the good days . Beer",Mixed,1,2,2
4404,22,52356686,bkiddow,2020-03-28,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood Twitter with positive instead of negative . Copy the text , attach a picture and see beautiful ️",Mixed,1,2,1
4408,26,493131902,jim_crellin,2020-03-28,"I urge all my who are of Dev from Coronation Street , join the challenge of posting a photo of Dev from Coronation Street . Just one photo , no description . The goal is to flood the with positive instead of negativity . Please copy the text and add a picture .",Mixed,2,1,1
4416,34,20894748,tonytiger67,2020-03-28,"I urge all my who are of Dev from Coronation Street , join the challenge of posting a photo of Dev from Coronation Street . Just one photo , no description . The goal is to flood the with positive instead of negativity . Please copy the text and add a picture .",Mixed,2,1,1
4417,35,383441652,ashytims,2020-03-28,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood Twitter with positive instead of negative . Copy the text , attach a picture and see beautiful .",Mixed,1,2,1
4418,36,885944327230435328,amandam47407553,2020-03-28,"I ' m those who love the sea to join the challenge of posting a picture of a beach . Just a pic , no description . The goal is to flood with positive instead of negativity . Please copy the text , post a picture and look at beautiful",Mixed,2,2,0
4419,37,398048903,martynjames8,2020-03-28,"I ask those who love the sea to join the challenge to publish a picture of a beach or the sea . Just a picture , no description . The goal is to flood Twitter with positive instead of negative . Copy the text , attach a picture and see beautiful",Mixed,1,2,1
4420,38,20242357,martynfreestone,2020-03-28,"I ask those who love the sea to join the challenge to publish a picture of a beach or the sea . Just a picture , no description . The goal is to flood Twitter with positive instead of negative . Copy the text , attach a picture and see beautiful ️️",Mixed,1,2,1
4452,10,1223872937633206272,kickinon20,2022-06-21,"Got me through some of my times Alan . bring flooding back of good times , sad times , funny times . It ' s emotive and outwith my family it ' s the thing I love most in life",Mixed,1,1,1
4463,6,422623534,beefrazor,2017-11-15,"No tea , that ’ s rubbish ! Oh well let ’ s hope sacrificing the half hour tea break will bring a plethora of flooding back to the game . Unconvinced , personally .",Mixed,2,1,0
4504,17,1238793438,johnfeath,2017-01-15,"Thank you ! The flood had by the time we , phew ! Had a great time . I bloody love the sea .",Mixed,1,3,0
4506,19,110841495,revetment,2017-01-15,Good advice . A lot of people ignore the emotional of flooding,Mixed,1,1,0
4527,40,18960147,sevarina,2017-01-15,The return of and the drama surrounding Farm / the flood the return of too right ? * hopeful *,Mixed,1,1,0
4572,7,1475831634519810055,daikuroikarasu,2022-05-31,"One step at a time we just climb back up . It ' s "" funny "" how a single drop can make the glass to overflow and flood you mind with . But it of a steady drip to claw your way back up to a vague sense of balance . OF BUD",Mixed,1,1,2
4573,8,498391230,mrscottgalloway,2022-05-31,"Why ' t and SuDs to support drainage of heavy rainfall and prevent flooding from storm water is beyond me . We need to be the infrastructure now as our climate rapidly , this will only get worse .",Mixed,1,1,0
4575,0,1255837805231693824,brid_pa,2021-06-02,"Wow flooding back tonight I wrote to Gay back in the . A naive girl no one would find out . "" Dear Gay , I really need your help . I need to get fitted for a bra , I ' no idea what size or where to go . All my wear one . Can you help me Gay ?‍️",Mixed,1,3,2
4577,2,1551222614,alexbro70,2021-06-02,"Dean666 was in a bad way . Let ’ s be clear though about the flooding . You blocked the taps and toilet me Raggy and were walking around at 6am like Rodney and trigger . Your jack was in brilliant form and I had to carry back to his bed , piss soaked ‍️",Mixed,2,1,1
4593,8,180651667,_erica_lewis,2017-12-05,I ’ t think you were . Cat repeatedly raised the risk of & ; for investment in flood,Mixed,1,1,1
4602,18,1464546890,gmgreencity,2017-12-05,Poor soil health to risk of flooding & ; to undermine to mitigate climate change - let ’ s protect it,Mixed,1,1,0
4620,37,38425866,johnnynofriends,2017-12-05,"w4 may What a campaign , refuse to speak , the cap or no cap , fox hunting and flood the media with 30 yr old of with . Genius",Mixed,1,1,0
4643,1,28580457,livesey99,2018-08-25,Where ' s Mamma and the casual when you need it ? I also think that Mike Flood is a bit of a prick . Agree on . Top lad !,Mixed,1,1,2
4653,11,2243245631,hkvdesaihemant,2018-08-25,: Congress ' s Party Donated for Flood Disaster ? They are All Seating On of n Wealth !,Mixed,1,1,0
4656,14,813651144,gooner1947,2018-08-25,"Didnt know was a big fan . He saw it all happen "" before your very !"". Wonder why they chose Tommy to night at the Palladium ! You lucky people ! All the old flooding back .",Mixed,1,2,2
4672,4,426815640,ball_helen,2021-11-26,Welcome to . Great choice of location to work and live and don ' t worry about the - they are very friendly . No doubt will cross during the next flood episode .,Mixed,1,1,1
4694,6,955358192137048064,kristin60253509,2019-07-25,flood Blaming and Seek on the ??? Typical,Mixed,1,1,0
4742,16,35198164,worcsgreenparty,2017-10-18,swan Concrete is terrible for the water table and to flooding . We want safe and clean air : work for you !,Mixed,1,1,0
4743,17,178536838,sarahsquarah,2017-10-18,"Flooding , erosion and pollution ruin rural . Learn to admire a landscape that these or we won ' t have a landscape at all .",Mixed,1,1,0
4779,33,338000640,harryleath,2020-02-25,Being off work today I ' only just seen this .... Council sacked its chief executive . So in the middle of the county ' s worst flooding in the council is without a boss . Look forward to finding out the for the timing .,Mixed,2,1,1
4788,42,961725807537385472,andrewg34558041,2020-02-25,"Agreed . They live mostly below sea level . That ’ s a more difficult situation to prevent flooding than the . - and they do dredge their ,",Mixed,1,1,2
4855,49,3424755388,markkerri1mar,2020-10-18,"Thanks . It is utter nonsense really . It will mean that , that can ' t watch in their normal grounds , will start flooding the smaller , just to see some football , and the smaller grounds may not have the capacity to cope with the influx of ..",Mixed,2,1,0
4862,5,29994419,scottiesfx,2022-05-11,Top ! The funny just came flooding back ! Time for some re - watched ... Time for s silly walk to go make a brew,Mixed,1,2,1
4864,7,19244673,longeaton_marie,2022-05-11,Starting the day in of listening to ' s conversation with this morning . What an absolute incredible woman . As a mother I can ' t even begin to understand the pain she is going through . Have a drink on me ! Donation,Mixed,1,2,2
4882,15,891613715577151488,caitbennett_,2019-10-21,"53 ago today , 116 and 28 lost their in the disaster . Today also the anniversary of the intentional flooding of . We will never forget 󠁧󠁢󠁷󠁬󠁳󠁿",Mixed,1,1,1
4886,19,3355587515,nickyebrennan,2019-10-21,Back in June wrote this about ’ s flooding hot spot and how were being and were sleepless nights with worry . Since then I ’ m to say working with and the council we have made to help,Mixed,1,1,0
4897,10,1022005424004968455,leastroad,2021-09-11,"Seriously funny , and seriously serious ! After an suicide I ran away abroad for 11 working in new and with some lovely people . All the while with the past securely locked up inside me . The flood with Therapy and some .",Mixed,1,2,1
4903,16,365937247,meenutiwari,2021-09-11,' t matter who ' s government Only public is going to suffer always . Be ready for the post flood . Stay safe,Mixed,1,1,1
4941,36,423534293,lgafirerescue,2017-03-08,"Modern fire service is more than : its about community safety , safe & ; well , about road traffic & ; flooding",Mixed,1,1,1
4956,11,3377000397,mickhumph,2019-03-31,A most beautiful thing . You can sit and watch it for . Well after being so badly in the terrible flood of 1966 when the came into cathedral and it git got battered about .,Mixed,1,1,1
4959,14,103905446,imabearsfan,2019-03-31,That left me in of . What an amazing tweet and response . We need more like this . To mend this rotten World .,Mixed,1,1,2
4960,15,20058088,itsjillgardner,2019-03-31,"Most happen in public . Most have experienced menstrual flooding . Many ’ s to escape men . & ; are more at risk in gender neutral . Yet you frame desire for safety , dignity & ; their genuine as hate .",Mixed,2,1,4
5016,41,86674153,sunbec,2018-08-13,"a grant of 100 crore for flood relief in a princely sum !! when the damage is at 8000 crore , possibly his",Mixed,1,1,0
5034,59,821135865443450880,kookie_hen1966,2018-08-13,918 Horrendous driving in this morning . Huge flood coming out of & ; the A1 was a lake ! Rain was bouncing !!,Mixed,1,1,2
5055,14,925747901858504704,fitbanomad,2018-04-30,"herald I remember standing in darkness after a flood failure on saying that being at was like ' in the wind '. Great history , a grand home but in a poor state at the end .",Mixed,1,1,0
5067,6,1214701743172456456,mangel6375,2022-05-07,"YOUR , YOUR FUTURE , YOUR THINKING . LIKE IN ' S DAY People ’ t realize what was going to happen until the flood came and swept them all away . That is the way it will be when the Son of Man comes . So you , must keep watch ! For you don ’ t know what day your Lord is coming",Mixed,1,1,3
5077,6,64530300,ryanseymour1983,2017-01-23,"My is a flood of Resident Evil 7 . I ' read two of them so far and they ' re both glowing , rave . Still not it .",Mixed,1,1,1
5110,1,259207823,mobythebadger,2021-05-24,It all came flooding back . Brilliant,Mixed,1,1,0
5121,12,2376156750,jaimielouise23x,2021-05-24,Did anyone else cry at and Pete last night or was it just me ? Absolute .. ugly cry face was out in full force . It hit me right in the,Mixed,2,1,1
5122,13,450951741,fosserider,2021-05-24,Yes !! Just taken out and had notification that the cricket match may not take place tonight . Pitch inspection later . Our pitch is akin to but on the of the Soar rather than the . It very easily and there was a lot of rain last night,Mixed,1,1,3
5140,11,23191294,angevf,2020-11-23,Looking forward to this important event tonight . Cork flooding,Mixed,1,1,0
5151,9,2869283520,liddell_ian,2022-06-17,"Its been off a lot lot longer than that though . As its by a river , the get eroded in times of flood making it incredibly hard if not impossible to stop realistically , especially in a town . In the middle of a field would be a lot easier .",Mixed,1,1,1
5154,0,755883810563186688,scottdsnp,2019-03-27,"Fair play . A quick look through the thread , & ; elsewhere , there ' s a flood of Labour / in despair & ; disbelief over Labour who ' t rise above party politics like did . Likely to be another costly night fir Labour .",Mixed,3,1,1
5274,19,98406700,fitz2kleen,2018-12-19,Teamwork ! Emergency call to deal with a flood . being on the wand again . flood extraction teamwork Fitz2kleen @ Fitz2Kleen,Mixed,1,1,2
5284,9,40107076,stanfordrusike,2018-10-24,Why not facilitate local industry to manufacture these ?? Wow . short sighted to me . ZIMBABWE is capable and we the raw and people . Why flood with expensive - most likely cheaply from outside ! I don ’ t like this idea .,Mixed,1,2,3
5287,12,222851586,markbowersea,2018-10-24,Loving the word ‘ steady ’ at the moment . Flood risk is very low for West for next few days .,Mixed,1,1,0
5320,1,1171355156765696001,woolliew,2022-01-13,"What ' be really interesting is if he by the woman whose currently got him by the short and ... will the proverbial flood open , and a whole load more come after him ... the grand old Duke of Nonce is in big trouble methinks ...",Mixed,1,1,1
5382,11,1179822267729088513,morrissymurphys,2020-10-22,"1 - 2 Dare I ask , is not lack of investment in care the real issue ? A doctor I respect said to me yesterday it is going to and to flood society and it ’ s the care that needs the money to cope . Should government not tell the vulnerable to restrict and flood the",Mixed,1,1,1
5399,28,513451938,coastguardjm,2020-10-22,"️ Lots of flooding across & ; due to heavy rain ️. Emergency to multiple and for assistance . Please take care , follow road , plan ahead , allow extra time and don ’ t put yourself or in danger .",Mixed,2,1,1
5433,4,3433099137,kainedog77,2018-06-21,"You my man have hit the nail on the head , they just can ’ t get over the fact they are gay , yes we know it ’ s cool , we don ’ t mind . They should be more worried about the people flooding into this county that ’ t so tolerant",Mixed,1,1,0
5438,9,2498871378,greenbeltsal,2018-06-21,News Protect us against flooding .... at the other end of the scale they would use up our water in times of drought Now ( Another 1976 ) Got to stop freeing up land for development Stop in the 1st place,Mixed,1,1,0
5440,11,290574530,gambba_jones,2018-06-21,"That ’ s good to know . Where have they been for the last 30 while the industry been so busy flooding the country with all of those off the shelf , too small , over priced , we now have to put up with ?",Mixed,1,1,0
5445,16,109294547,bwthornton,2018-06-21,"The human want their winter here . No night is now with hymn or carol blessed . Therefore the moon , the governess of , Pale in her anger , all the air , That rheumatic do abound . The moon and water C15 glass Great",Mixed,2,1,1
5467,18,303999750,andynbrown16,2018-09-12,Been great seeing live ‘ ’ of & ; Amy from the team at talking at & ; agriculture / flood risk .,Mixed,1,1,1
5473,24,24919226,pulse1news,2018-09-12,"Leader of News on government for an urgent meeting to help protect from future flooding . The Environment Agency flood , instead offering to fund a lower cost scheme with a reduced level of protection .",Mixed,1,1,0
5522,28,2551018562,karenmaryoneill,2017-08-15,Thinking of all my . So sad for everyone . Such wonderful people + a beautiful country flooding 🇸🇱,Mixed,1,1,1
5547,9,415592426,kevinmccarthy22,2018-10-08,"That you should never be afraid of a challenge , and that you can always come back from defeat ! So many around ! The same people will flood the streets to have always backed him when he becomes champion again",Mixed,1,1,1
5558,0,2759002998,declandotoole1,2021-03-21,"Lobo Saw of your flooding on News tonight . Frightening . Stay safe , stay well .",Mixed,1,1,1
5572,14,117794789,ashisnemo,2021-03-21,Pretty incredible response by surf life saving to assist . A little dismayed at the and shorts in flood water though,Mixed,1,1,0
5591,15,419900514,pwalkerbirch,2018-03-18,""" Twilight and evening bell , And after that the dark ! And may there be no sadness of farewell , When I embark ; For though from out our of Time and Place The flood may bear me far , I hope to see my Pilot face to face When I have crossed the bar .""",Mixed,1,1,1
5612,36,51890166,lucyirvinexo,2018-03-18,"Being in love is easy , it ' s all the of that come along with it that ' s the hard part ... it all up is the worse thing I ' ever done to my wee family",Mixed,1,1,0
5637,61,14446088,sf_chris,2018-03-18,may time to get tough on the dirty money flooding into the and our overseas . Time to put the safety and security of first .,Mixed,1,1,0
5678,2,2266545109,pennywebster16,2017-07-26,"They never stop working and they ' re doing it right here in the . Building helping with flooding , helping wildlife thrive ,",Mixed,1,1,0
5683,7,2509177758,atchorley1961,2017-07-26,"Agreed . Don ' t recall of , or other awful this much , or getting this much attention / cash .",Mixed,1,1,0
5696,1,801512198849888263,annettedonnel11,2018-11-25,The of of army should more valued by our government and a decent wage . Only for the army during the and the snow and of course every other emergency a lot of people would have very badly . Pay the defense a decent wage,Mixed,1,2,0
5697,2,281746953,nic_grimshaw,2018-11-25,Oh good !!! Ha ! I saw a tweet recently about doing sewing with Y1 and the stress of ‘ helping ’ 30 x 5 / 6 thread THEIR OWN needles came flooding back along with the associated ‘ RUN AWAY !’ adrenaline rush ! ( The flower they did were beautiful tho !),Mixed,1,3,1
5723,8,531240491,_therugstudio,2020-08-03,Studio looking after a whirlwind few of moving between . Unfortunately 3 ago we a minor internal flood . This gave us the opportunity to move to a space with lots of natural …,Mixed,1,1,1
5744,14,473966757,tedmawr,2019-04-19,Rude not to have some liquid gold . Worked hard here since flooding 2918 . Glad I have my fishing . Shame no permit here . lush ar y .,Mixed,2,3,0
5748,18,103009588,bradleygj,2019-04-19,"what I find galling is some and their , with a track record of Lyra and her , are flooding crocodile for her today . happy to abuse her in life & ; happy to abuse her tragic murder for political gain . totally by some .",Mixed,1,1,2
5842,17,3070086232,drainsaid,2019-07-09,"Good morning ! drainage ? , flooding , strange , whatever the problem - we can help . Call us on 08000180123 to discuss your issue and receive a free quote for works . Have a good day !",Mixed,1,1,3
5847,2,978908978,jason999potter,2020-07-30,I ' to see anything really positive happen to . Only fire fighting and . I ' miss looking out for the flood as the a3m turns into a27,Mixed,1,1,1
5860,15,246324373,floodmary,2020-07-30,devastate ! Read this and believe ! ‘ Resilient ’ still await return home a year after devastating,Mixed,2,1,0
5866,1,351527960,mcateermc,2018-08-29,"Oh gosh , that like a very stressful experience . You ’ t deserve that ! Everyone if they ’ re enjoying a bit of sunshine abroad whilst a low pressure over the . I hope you don ’ t come home to any more",Mixed,1,2,1
5867,2,303999750,andynbrown16,2018-08-29,depth of actual or potential flood risk is a tricky task . But these are great go at it . communication engagement,Mixed,1,1,1
5869,4,893864689,mypropertyclaim,2018-08-29,"It ' s great to have and his team helping to ease the pain of going through the trauma of a building insurance claim . Whether it be fire , flood , storm or simply water damage from a leak or bust pipe , then we are here to help .",Mixed,1,1,0
5871,6,1021642559213502464,tony25420943,2018-08-29,The attack on our fishing fleet is just the start ! I that the flood of economic invasion by the was and by ! 1st was the deliberate 2test ? Western humanity ! That was a successful outcome . Then the tsunami,Mixed,3,2,1
5907,21,614661731,jdiddythreethou,2017-12-09,like a more reasonable and safe plan . 3 / 3 ? What ’ re the odds ? I was stuck on a plane in St . for 2 after landing but that had something to do with local flooding . Another time circled because of weather .,Mixed,1,1,4
5948,15,1245699895,rte,2020-11-19,"your update : A dry , bright day in general but rain will push into Atlantic coastal with the risk of flooding tonight & ; tomorrow . A wet day to start on but becoming drier during the afternoon . Use for",Mixed,1,1,2
5952,3,143117257,mickyfish60,2020-03-24,"N . B . C . nuclear BIOLOGICAL chemical warfare . Guess who the right kit , why are we calling on old from the ? not quite in surviving germ warfare . Cheep though !",Mixed,2,1,4
5960,11,124882155,aliciamummy,2020-03-24,My Mum and I watched it before were told to stay safe . ( She ' d kill me if she was on twitter !) It brought a smile to her face and a flood of from her youth . Thank you,Mixed,1,3,0
5970,1,83799572,supposeiam,2020-01-19,We spent the morning clearing a mass of debris from the allotment .... first time we ' to summon the energy and optimism ... still to do post flood !,Mixed,1,1,1
5976,7,64266303,closhea,2020-01-19,"I just to this twice . talking about losing his brother to suicide had me in of , it ’ s absolutely beautiful ‘ You were here and you and you still matter .’ Thank you ️",Mixed,1,1,1
6003,14,65028429,richardstelmach,2017-03-24,' t help but stop and take a photo on the way home when seeing this . Flooding can be pretty …,Mixed,1,1,0
6047,7,42280843,katiemunster,2018-05-27,Hey ! Are you anywhere near that ferocious flooding ? Stay safe,Mixed,1,1,1
6060,0,46137593,eamonnmitchell,2021-07-24,"Ire It ' s to ensure those of us won ' t get so sick that a hospital system . If hospital system is as fast as covid can cause , then people ( all of us ) will suffer . And for all the health who ' and ! Would you get a vaccine ? Why / why not ?",Mixed,2,1,2
6062,2,2865802799,medic_mermaid,2021-07-23,"As said ; nobody a billion , they take a billion . Space exploration , private and lavish when so much of the population is and suffering . When we are seeing the awful effects of climate change , and fire . Do better .",Mixed,2,2,1
6065,5,739564338248290304,portlandukwx,2021-07-23,Still lively here . Very slow moving as well so flooding could be an issue,Mixed,1,1,0
6071,11,187621087,marcbuzzard,2021-07-23,"Well it would have been rude not to , ’ t it ? magic - the magic of visiting there as a boy came flooding back",Mixed,1,1,0
6077,17,1253781312365871105,manyumuchua,2021-07-23,"While a fraction of the population was to show that their support for and wife in a private hospital in , were transporting out of a government hospital . Even the hospital were washed off by rain What an irony !!",Mixed,1,1,0
6095,16,1690762734,mypawisstuck,2020-02-02,"dent I think you need to look at improving . is an example , which if were added , it could become very special . I think you also need to look at the flooding risk in the area , as more housing could increase the risk .",Mixed,1,1,1
6098,19,118989721,terriwestgate,2020-02-02,"So morning after about and yesterday ’ s match . We well , and were largely the better team . What ’ s missing is the deadly finishing we had last season and the beginning of this . Not sure how we get it again , but if we do the will come flooding back .",Mixed,1,1,2
6106,7,92842797,tomehoban,2018-08-22,is a great socialist country 1m % inflation no food no people flooding out of the country and who ' s a great admirer of the socialist yes the friend to any terrorist . But of course blame the media not the nut job .,Mixed,1,1,0
6109,10,2917646800,charlesthornt,2018-08-22,A lie the ark could float but sing within a weak due to and sagging . Given the violence of the flood event and the fact it had no rudder or it would have and sunk . Oh 1 window is not enough ventilation . Everything would have,Mixed,3,1,0
6127,28,86674153,sunbec,2018-08-22,""" Patriotic "" are still for hugging Gen . Please come out of your and concentrate on ways to help build after devastating . Each one of theses should spend two in",Mixed,1,1,1
6135,6,362066143,petroltanks,2018-04-01,We ’ seen some terrible flooding around our way today . we ’ re going to have a lovely summer to make up for it !,Mixed,1,1,0
6148,19,966906642,nnweather,2018-04-01,Good evening . Persistent rain in the county from the southwest will turn heavy after midnight . of 2C but will increase by morning . ️ Risk of flooding in prone as are already high . Around 2cm worth of rainfall .,Mixed,2,1,2
6209,10,181521084,traceyspacey1,2021-07-28,"Pretty impressive today . There was so much rain near where I work , the drain cover off due to the amount of water . Water was running down the to the stockyard . They were sending to us showing the flooding .",Mixed,1,1,2
6217,18,20466686,rhid83,2021-07-28,"Wonderful - and who ' lost in solidarity and to help those that them , that have lost theirs to flooding . Truly and that other do not fall for the vile rhetoric about and sadly seen here",Mixed,1,1,0
6225,6,815220226774052864,martinp260362,2021-05-15,Nothing could be further from the truth when you mention Hassle free instillation on your web page .' Put your up and relax ' Yesterday evening I had two delivery turn up and ended up flooding my kitchen . I had to call out an emergency plumber !!,Mixed,1,2,0
6229,10,465775435,donegalweatherc,2021-05-15,"Heavy and now across , and south with heavy of rain and hail with the risk of flooding due to how slow moving these are . Keep on the sky ' s as there is prime for funnel .",Mixed,1,1,0
6240,6,199494935,alexandersoper,2018-07-11,"So unbelievably of our . Still ’ t make it easy , so close to the final . Few shed and a huge sense of pride flooding the out of my . It ’ s hard , I ’ m , I ’ m - I ’ m . They ’ re coming home , welcome them back with open arms .",Mixed,1,3,1
6245,11,222581628,pompeychiv,2018-07-11,"in of , its set me off . Heartbreaking introduction to World Cup football for her . Thought we ran out of and belief after first half . It ' s such a shame . the whole country for a few though . Twitter will be back to I guess",Mixed,2,1,3
6263,29,240721248,paddymacc1,2018-07-11,"Met have a warning What to do in the event of a flood . Help your Make sure the media know Stand for election Become government minister did it ,",Mixed,1,1,0
6267,33,2310234203,neil_jones00,2018-07-11,"These men and young can grow up in the full and certain knowledge that they are where they are because of the EU , open and the astonishing invite of to a million to flood . Liberal come with much pain for the vulnerable .",Mixed,1,1,0
6289,10,350132994,beebsymca,2022-01-22,Honestly this is devastating . Beautiful 100 year old gone . Nature its own flood alleviation of . Shame on .,Mixed,2,1,1
6329,39,1115584279663132672,lner_nicoleking,2019-08-31,"my Mum is currently stuck in on the wrong side of the flooding , journeying ( hopefully ) to - if she for a taxi will she be ? Or shall we wait to hear what the track inspection ? Thanks !",Mixed,1,1,1
6388,38,77438497,chrisspray,2018-02-28,"club So no one ate meat until after the flood , no reference to actually eating meat anywhere and compassion / love at the heart of faith Wonder why had to specifically rule on that interesting ? I don ’ t take at you eating meat - just think it ’ s morally wrong .",Mixed,1,1,0
6443,13,22806713,_rachele_,2020-09-25,Watching at the & ; seeing crying me in . Well done .,Mixed,1,1,1
6447,17,849612727,dtommo91,2020-09-25,True . I find ' s quite funny though . Hypocrite of the highest level . It is what is now so them . Was we had you away last year on a . Got good who are always a good day on the lash ! Even if it was in the middle of a mass flood,Mixed,2,1,4
6448,18,2881734166,blogsjay,2020-09-25,"No great deluge , more . There was no great deluge , no flood that all life & ; had walking in 2s to magic Ark . have 4 over 300 , 000 .",Mixed,2,1,1
6471,4,211563054,daraghcassidy,2020-05-06,"Agree . But it ’ s possible to implement that are functional as well as aesthetically pleasing . Whether it be cycle , flood or pedestrian safety . Unfortunately it and most haven ’ t a clue on how to do this .",Mixed,1,1,2
6478,11,1931252316,flood_ronan,2020-05-06,Hate that ! Hope you are well,Mixed,1,1,0
6486,19,1462428901,donaldclarke63,2020-05-06,Magnificent . I was working in the Palace at the time and remember that flood of awful well . The may have been Clark ’ s Time — a projection of Lord .,Mixed,1,1,1
6496,9,208740520,kateannejack,2017-05-06,"Sorry about the , hope they stop soon . Glad & ; safe",Mixed,1,2,0
6504,2,222851586,markbowersea,2019-04-04,That pesky rain hung about a little longer than . Couple of Flood this evening for the Upper and the . Sign up & ; stay up to date here,Mixed,1,1,2
6514,12,35350098,nightowlsecrets,2019-04-04,"Stop start helping . - With what ’ s happening currently to gay people in , this drawing how if we look at people with an open mind , we can see we are all equal . People need to be from the venomous hatred flooding through people ’ s .",Mixed,1,1,1
6516,14,92804452,bilderberg_gp,2019-04-04,The heavens save us . Surely its ' t rain so hard it until 12th could it ?,Mixed,1,1,0
6518,16,288902530,libdemlords,2019-04-04,"Whilst the House of Commons , we continue to keep up the fight down this end . Just won 248 - 122 L True attempt to filibuster .",Mixed,1,1,0
6524,2,994558022721638402,hullfloodrisk,2022-03-09,We ' been showing team around Hull this afternoon to show how we use SuDS in our city to reduce flood risk & ; enhance . We at our then onto,Mixed,1,1,1
6558,9,2498871378,greenbeltsal,2019-07-14,Oh no must have been by Flooding poor Pike . At least it is helping the next generation .,Mixed,1,1,0
6566,2,126668055,paulmotty,2020-05-10,"This should come as no surprise Buckle up . Our tenuous grip on objective truth is about to be shaken harder than ever as Trump to stop the Bank from coming out , or flood the zone with so much that it lost .",Mixed,1,1,0
6582,18,871691506427584512,philipjcartwri1,2020-05-10,"Since the Election he ' s had to deal with , then the terrible all before this virus took hold . All this besides being ill and becoming a father . The press and media have a lot to answer for especially the stupid misleading on . Keep going",Mixed,3,1,0
6603,2,855371940,davidhughes1987,2021-11-17,"The of for just how amazing he truly was ! An infectious personality ; news sent a through our business and industry . I for one feel truly privileged to have known ‘ G , learning from him at work , and cheering !",Mixed,1,2,1
6608,7,827562768102461440,bantarleton36,2021-11-17,flood No .. such a silly conclusion . a Free Stater .,Mixed,1,1,1
6615,14,1547687857,mrsarcticride,2021-11-17,People told me it would be easier with a 2nd .. it absolutely ’ t .. the flood back and than before .. it ’ s tough doing it again and knowing what could happen !,Mixed,1,1,2
6617,16,27419199,robinjasper,2021-11-17,So why are you still undocumented To flood into this country ? This government totally the people and to keep them safe .,Mixed,1,1,0
6618,17,29181853,djgiggsy,2021-11-17,"I don ’ t think I could have picked 2 better to be back in the Canton ! With everything that ’ s gone on personally in the last 3 , it was nice to shout , cheer , sing & ; just forget about anything but football . Came flooding back when Cant Take My off You was",Mixed,1,2,1
6619,18,3255220824,likemattjohnson,2021-11-17,"What you are looking at here is my completely underwater !!!! That is the highway straight through the middle ! Excessive rain and flooding put it in a state of emergency . Please send , and positive energy to right now",Mixed,1,1,2
6620,0,4901533283,golf_one4,2020-02-14,& ; have been to a male suspected of walking into flood water . On arrival person was in care of & ; were stood down . Please do not enter flood water over the weekend .,Mixed,1,1,3
6624,4,3309725146,rhosphysio,2020-02-14,Community The muddy kit that came home was worth it .... well done the Bay !! The flood of Storm just in time . Thank you .,Mixed,1,3,0
6630,10,311640235,tommcdsays,2020-02-14,Hey please can you donate your big daddy rump to any currently at risk to flooding ? They are the I ' ever to use a fork on and would protect from very well,Mixed,1,1,0
6631,11,842288667750195200,barbarapenny10,2020-02-14,I was on Climate Strike in again today and the were amazing as usual . So sorry about your - so much not done which should have been done by now,Mixed,1,1,0
6690,10,15217478,eastayrshire,2019-10-10,"road is closed at the railway bridge due to flooding . , Police and Fire in attendance . Pump to clear road . Will will advise when it .",Mixed,1,1,2
6720,20,705125940569968641,halfpennykerry,2022-05-20,"Wow ! I ' t know registered ' t able to get a flood grant or is it that just don ' t flood ... in , building , their building what a load of . You ' t make it up , yet someone did JOKE !",Mixed,1,1,2
6728,5,140512390,severnrivers,2020-12-14,"and in regularly flood . The EA have some to try and tackle the problem . Whilst this is part of the solution , we are pushing for greater support for upstream at a catchment scale to help town , improve wildlife & ; sustainable farming",Mixed,1,2,1
6729,6,140061137,thegregmurphy,2020-12-14,"Checked into in Cork on one of the nights , with a wind and flood warning on the way . The staff ’ t have been and the room is",Mixed,1,1,0
6762,31,1451771623,tom_besford,2020-10-29,Great to hear from this evening . I him about the relationship between responsible development to meet the housing crisis increasing flood risk meeting our environmental . Strong and food for thought .,Mixed,1,2,0
6779,48,246324373,floodmary,2020-10-29,"If you are at flood risk , I can ' t tell you how important it is to plan in advance what to do if you get a . Everyone I ' spoken to for my said it really them ! Advice from real people who have lived through being Flooded !",Mixed,1,1,1
6870,59,205638094,mrzakjones,2020-11-04,The aftermath of the flooding across the road from Moss & ; Moor . @ Ben,Mixed,1,1,1
6912,3,196335736,thebigloc,2018-07-07,"Oh God , in of . Great to see finally free , nothing to stand in her way . Her seeing her then her niece . flying away like ' s spirit soaring . Reminder of friend lost . I hope this ' t the end . She could work in prison .",Mixed,1,2,4
6923,14,2922619011,kerryannewilde,2018-07-07,"For those at risk of flooding , if they ' never actually been flooded its the "" What if "" scenario . For all new being built they should have full flood protection and any building which will impact other , all those should be given free by",Mixed,1,1,0
6924,15,303999750,andynbrown16,2018-07-07,Going to be really interesting to see what Infrastructure Assessment is going to say . Suspect some thought provoking stuff on flood infrastructure .,Mixed,1,1,0
6927,18,368317521,beckybarnesb,2018-07-07,Important news : in the nearest our office is NOT serving coffee today - because of a flood . Interesting from . Iced tea it is .,Mixed,1,1,1
