Unnamed: 0.1,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count
1310,10,403351814,staggerlee30,2019-07-24,already flooding in ... . We are looking in great shape for the Ashes ...,Positive,0,1,1
1311,11,2519265485,sfraser67,2019-07-24,"Hi this is the tunnel leaving the estate in leading to the castle , this path was recently with street however there been no general upkeep of that path since , it is now becoming overgrown with and easily",Positive,0,1,0
1312,12,222468030,envagencyyne,2019-07-24,Superb day for Summer Splash event in East Park . Come down and say hi to us and . There ’ s for and some little . Learn about flood risk and how to make your home flood resilient .,Positive,0,1,3
1313,13,1931252316,flood_ronan,2019-07-24,Worth reading !,Positive,0,1,0
1325,1,1123125344779870208,ulmaria8,2022-01-04,The only thing that worked for me is a set of I bought in 1997 . Still going strong . They have some awesome and on my 13 mile commute,Positive,0,2,1
1333,9,1337146500749676545,jennife64148459,2022-01-04,"And flood , diversity plus they ' re brilliant",Positive,0,1,0
1341,17,2792589217,joeporteruk,2022-01-04,"Look forward to reading your report . Here in the we ' re running a project a Wilder River to use nature - based to reduce flooding , improve water quality , boost and tackle climate change across our area .",Positive,0,1,1
1344,0,600311327,geezahgobble,2019-08-18,"she tried . And . Vile human . Twitter , open the flood .",Positive,0,1,3
1348,4,921747584,vonnsand,2019-08-17,It ’ s become tangible for people as the extreme weather in recent had knock - on effects from flooding to snow to long of “ good ” weather . Combined with engaging media ( I ’ m thinking ) & ; young people together .,Positive,0,1,2
1361,17,610949442,kcromps,2019-08-17,Really looking forward to today ' s game . a lot of great flooding back from the walk to . we can show that same spirit and that we can get the same result !,Positive,0,2,1
1363,19,1931252316,flood_ronan,2019-08-17,"These are fantastic , many thanks indeed !",Positive,0,1,0
1365,21,298719455,argyll1872,2019-08-17,"Please help me , we were told that Turkey would be part if the EU and would lead to a flood on immigration . Now the Army , may buy Steel . How does that work . Remain",Positive,0,1,3
1378,34,4321299442,dqcustodysgt,2019-08-17,Very sobering news over the last couple of days . I ’ been being sent to on my own a fair bit on nights recently . Comes with the territory being a dog handler now . We used to ‘ flood an area ’ with and have ‘ containment ’. The difference these days is striking .,Positive,0,1,4
1380,36,98941798,roy_imeson,2019-08-17,15 ago ... unbelievable flooding after the August wet weather it down for what days . The rebuild took several and hopefully the will mean that there will never be the same flooding .,Positive,0,1,2
1392,5,19018544,johnrconstable,2022-05-30,"Are millions of people flooding over the US Southern border . Really ? Anyway , gun control won ' t ever work in a country where a predominant culture is . 🇺🇸 should start on an anti - gun culture in their society . Via media & ; politics .",Positive,0,1,5
1395,0,1049005488904568833,nathanielrwi,2021-06-04,When it it great bridge it and that to flooding . I will be working with the relevant to tackle this issue .,Positive,0,1,1
1400,5,86962890,clongent,2021-06-03,€ 35k today for Ring Road Wall & ; flood prevention Thanks to for raising issue and application & ; for publicity,Positive,0,2,1
1401,6,2429990945,aoifemccooeyff,2021-06-03,"€ 440 , 000 Climate adaptation and resilience for local and regional . I particularly welcome the for my own district which will see road raised and for a design to be carried out for flood works at -",Positive,0,1,1
1402,7,303999750,andynbrown16,2021-06-03,Admittedly but can ’ t understate how good this was / is - not only is it doing great for wildlife but also to improve flood to protect & ; high grade farm land .,Positive,0,2,0
1403,8,341841934,sgomes88,2021-06-03,Is the second this to the second they open the please flood in and it goes back to red . I just pray and hope my family there are keep safe and the hell away from .,Positive,0,1,1
1406,11,224746753,caryseleri,2021-06-03,"It also real - world engagement . ’ s are great of course - love them ! this is just different . Engaging in is really important . I went to help on the ground with in , they ’ t on they were in village",Positive,0,2,3
1407,12,45554701,gar_sherry,2021-06-03,"Thanks . flood . 16121 @ ,",Positive,0,1,2
1409,14,48343672,marshall_vw,2021-06-03,were delighted to hand over Flood ’ s 10th yesterday . F on how reliable the are and how attentive the team at St have always been . !,Positive,0,2,1
1415,0,1893911726,amd4_ann,2017-12-04,"The wake up call is upon us ! Everything I learnt in my first degree , many ago is coming flooding climate",Positive,0,1,1
1423,8,701793236759793664,welshpoolfire,2017-12-04,Here ’ s a photo of our Swift Water Rescue team and other emergency working together in a major rescue during heavy flooding near in 2015 . Emergency working in partnership help keep you safe & ; save 24 / 7 . ‘ ’,Positive,0,2,1
1425,10,9586872,sphilsmith,2017-12-04,A reminder that new raven today and my ever so slightly too old childhood comes flooding back .,Positive,0,1,0
1426,11,247768962,thegoldqueen,2017-12-04,"You can specify the number of bats to sell when you set up the operation for your bats group . But please , honestly , don ' t flood the market with bats . You ' d be ... Batty",Positive,0,1,3
1427,12,945638612,monkstownbc,2017-12-04,Best of luck to Aliyah flood and squire in there league bout ’ s tonight performance development,Positive,0,1,0
1432,17,2523140359,shaunaharr19,2017-12-04,CAPSULE ’ So glad I no longer have to rely on energy & ; coffee for that energy boost Flooding my body with the it needs Immune system ️ skin ️ health ️ energy,Positive,0,1,1
1455,0,4221431,semanticist,2019-03-10,", that ’ s . Even if they can ’ t stop the reaction carbon , they can flood the reaction chamber with gas . ( I this story to my new colleague on , who is a 1 year veteran of the nuclear power industry !)",Positive,0,1,2
1457,2,1053298284406681606,jacnewey,2019-03-10,"flood protect in AND are a rich source of for ! Groundsel , red , hairy , rue - leaved saxifrage , pussy willow , common , chickweed , daisy , shepherd ' s purse",Positive,0,1,1
1486,31,174005874,sbmurphy15,2019-03-10,When claim there canal ' t flooding laughable,Positive,0,1,0
1488,33,55290433,woodhull1,2019-03-10,can you get news of in out ? Praying for all in .,Positive,0,1,1
1498,3,39347912,donna_cooney1,2022-06-20,"Delighted response to my motion just Committee That this area committee that more ’ s play & ; should be provided on promenade , could also be - functional as flood also that we provide table tennis tables & ; tables",Positive,0,1,2
1499,4,448492313,jonstackpool,2022-06-20,You ' re best off going to live in a croft on a leafy island and revel in the rising and the setting of the sun . Nature shall accompany you and protect you until the Flood .,Positive,0,2,0
1503,8,2993846139,morris_dewi,2022-06-20,River when faced with hard and natural flood management easily on the EmRiver3 at Castle Green Fair,Positive,0,1,0
1504,9,1393286228976545801,godblessusall01,2022-06-20,So the people who run this airstrip or airport thought in their magnificent wisdom to allow people to flood the runway ? Or na official come be the air traffic controller ?,Positive,0,1,1
1505,10,2420702348,tridentmanor,2022-06-20,"and are extreme flooding which 62 people and left millions . Relief and rescue are in place with more than 20 , 000 people from their by the army and other rescue .",Positive,0,1,1
1506,11,698246794652880896,trevordureycast,2022-06-20,Great to have our product manager join our Fortress annual visit to Royal Ascot on Partnership,Positive,0,1,0
1520,3,104812346,betty_murphy,2021-05-13,Me too . What a wonderful wee video . me in of this evening,Positive,0,1,2
1529,12,890557550009176064,easibridge,2021-05-13,"Thank you Sir . Delighted to hear from you We were to host your Embassy ' s Military Advisor is designed with mountain , urban + flood plain terrain in mind , personnel , light - vehicle + pack - mule crossing Keen for Infantry to try it out !",Positive,0,2,0
1530,13,151505243,irishacw,2021-05-13,flood The fact it had got into such disrepair before it was is interesting in itself,Positive,0,1,0
1532,15,1022005424004968455,leastroad,2021-05-13,G is good . I have had some brilliant times there . I am great thanks . 3 more to retirement but the work flooding in . I can ' t wait for a holiday .,Positive,0,4,1
1539,6,167325420,philip_flood,2017-11-14,Useful new resource from to support music KS2,Positive,0,1,0
1540,7,360162260,andyddavies,2017-11-14,Steven Emery from giving our seminar on food and justice . who the of 2013 / 14 ?,Positive,0,1,1
1541,8,59216486,empeplow,2017-11-14,’ t it funny how you can just hear 1 tiny thing and everything comes flooding back,Positive,0,1,0
1544,0,7148482,xylophilist,2021-09-30,. the rain after the long summer - just not in such a flood that away as fast as it came ! Fortunately whole weekend forecast is full of it . You can tell by how I booked a 3 - day weekend to play with the new ‘ scope ;),Positive,0,2,1
1547,3,1165873858689359874,spartakei,2021-09-30,"Not really to be honest , I would prefer the flood I think its the one thing 343 have out on and I think a flood return would be amazing",Positive,0,1,0
1550,6,529287923,scottcooper1970,2021-09-30,How about just improve the drainage as any heavy rain flooding in this area,Positive,0,1,0
1558,14,616094658,katkinsmith,2021-09-30,"EA flood resilience & ; on to an audience of Military liaison and standing joint command staff . Always good to spend time in the company of these , who help keep this country safe .",Positive,0,1,2
1563,19,365711496,morganjohnstone,2021-09-30,"morning are you able to get this to the right team for me please ... flooding in . Road outside old building . Blocking the road from , over the M90 , towards .",Positive,0,1,3
1584,0,3615736937,grimleydamian,2017-01-14,inshore rescue no flooding this evening big,Positive,0,1,0
1588,4,21489823,paulreevesea,2017-01-14,"Thanks Mark , been involved in the in ' 15 I know how it people so glad we could help out",Positive,0,1,0
1589,5,535745525,martinrees7,2017-01-14,I follow and - have great snow each day + give links to . since 15 when,Positive,0,1,1
1590,6,443740839,allyftd,2017-01-14,Telfer very good when he came on today and should feel aggrieved not to have been in side to start with . Should come in for Flood .,Positive,0,1,1
1610,26,3615736937,grimleydamian,2017-01-14,Inshore rescue job done home time,Positive,0,1,0
1611,27,3615736937,grimleydamian,2017-01-14,Inshore rescue,Positive,0,1,0
1612,28,3615736937,grimleydamian,2017-01-14,Inshore rescue,Positive,0,1,0
1613,29,3615736937,grimleydamian,2017-01-14,Inshore rescue,Positive,0,1,0
1614,30,3615736937,grimleydamian,2017-01-14,Inshore rescue,Positive,0,1,0
1626,2,893087033480155136,minkeshsood,2018-09-09,"Was great to get back in cricket whites against the Police XI for Flood Relief , by another game - a 100 - ball Welsh Blue v Green",Positive,0,1,0
1629,5,394287378,conry_steve,2018-09-09,flooding back like it was two ago - so many - can ’ t describe the pride - well done to all involved,Positive,0,1,0
1635,11,269769561,swpswansea,2018-09-09,community team have a charity against the Society cricket team in cricket ground . This was in aid of Flood Relief Work in . of become victorious . CRICKET AR,Positive,0,2,2
1649,25,1252769132,clairestaple,2018-09-09,Watching this year and flooding back of last year . Time to get my running mojo back !,Positive,0,2,0
1650,26,16596200,natalieben,2018-09-09,"Sorry I can ' t join you today - sure it will be great and every participant will see wonderful , healthy that are cleaning our air , helping stop flooding & ; improving our . As well as being a nature reserve .",Positive,0,2,1
1661,0,362576190,richardsparsons,2021-02-17,I think that was a optical illusion by the condensation were I ’ d just got in the car and small they call flood at work . To be honest their so bright they can be pretty .,Positive,0,1,1
1662,1,414577744,shasel1104,2021-02-17,"I do not like those . But we are in uncharted & ; we have no to prove either way . There ' s evidence to prove a world flood that reset the human clock , rising . Many archaeological . 5k yet look at ? Same in ?",Positive,0,1,6
1663,2,1228073010,fineartbytoulla,2021-02-17,Wow ... love your picture . I painted a similar scene in a few ago . I also was inspired by the lighting and the architecture light flood onto the,Positive,0,2,2
1665,4,2171855560,cookiesthekitty,2021-02-17,Cold because I can always put on more . No such option when too hot . The best I can do is sit in a fan blast ( with all the sensory that ) a flood of heat when I have to eventually leave it . ( A / C is far less prevalent in the than the .),Positive,0,1,3
1666,5,2189471265,hintonfootball,2021-02-17,"12 ago our pitch like an extension of the river Wye , as the river height hit a new flood record . However great work from our since have made it look like this today !",Positive,0,1,1
1670,9,2615317490,judealdridge,2021-02-17,"here We had some success last year with variety , grown outside due to greenhouse being in - believe me my are far from green !!",Positive,0,1,0
1673,12,1883157032,vixsterg,2021-02-17,"did you get to see this ? From 2014 in , just up in my and made me smile",Positive,0,1,1
1681,20,1269240937424838657,cyclegort,2021-02-17,"Day46 cycling in L near me is such a delight ! At times they flood , luckily today there was no flooding . It ' s a like a wildlife sanctuary on the right with so many ... Priceless 100DaysofCycling",Positive,0,4,0
1682,21,57927199,jsmithjnr,2021-02-17,It it for to attack to give them money and you known the council love them .... They also made more flooding and which is great given we are for them as well,Positive,0,2,0
1683,22,27493479,staceyconnolly_,2021-02-17,This made me reminisce about in Half Moon in Temple Bar . Then nights in ' s ... And should I mention Kitchen ? Was there ever a night that the ' s ' t flood ?,Positive,0,1,3
1689,28,2439421539,samanth01159659,2021-02-17,"Love the in the area red kite in the air then on flood plain it @ River , West",Positive,0,1,0
1690,29,266802193,nene_golf,2021-02-17,"gradually getting back to normal after the flooding and snow , some flood debris to remove when it a bit firmer . With the on the rise and of Spring , mowing will become more necessary soon ️ Looking forward to seeing you soon ️‍️ ️‍️",Positive,0,1,1
1691,30,67720256,isobeltowse,2021-02-17,"How is the removal of habitat which also as flood defense , ' encouraging news '... ‍️",Positive,0,1,0
1692,0,959855134888136704,rafadalh,2021-12-17,People being so about a tree when bigger are flooding this country … ? I wish y ’ all this much about what ’ s actually important .,Positive,0,1,1
1695,3,39376895,rspencer100,2021-12-17,flood winner at,Positive,0,1,0
1696,4,298165036,clarissakp,2021-12-17,for I ’ m not even going to guess at what type ( help ) I walk past this tree most days and don ’ t recall the fungi previously . There was a recent in flood water so that could be why ? nature,Positive,0,1,2
1697,5,42232421,cavrinceanu,2021-12-17,Come along to explore how SAR can help with and what we can do together at,Positive,0,1,0
1698,6,303999750,andynbrown16,2021-12-17,Great to see the next lot of work underway via our at & ; investment flood,Positive,0,2,0
1702,10,1287767344173977601,ianwoodley6,2021-12-17,"Incredible really . Tory in would give their vote to a party that with the word "" woman "" would rejoin the EU and open our to of ... bet those were buried on the doorstep",Positive,0,1,2
1703,11,1467042015082909700,margare04158552,2021-12-17,"Let ' s flood with these 2 innocent beautiful , they ' t deserve anything that to them but have touched the nation ' s hearts fly high together you beautiful",Positive,0,1,0
1704,12,267260451,cia262,2021-12-17,want an actual Conservative Party to vote for . I hope Conservative make their known . will flood back to an actual Conservative Party .,Positive,0,2,1
1708,16,1372959715,jimmytheplant,2021-12-17,to accept flood of beef in landmark trade deal,Positive,0,1,0
1711,2,20457382,saaaammmy,2018-10-13,off to all the emergency that are keeping safe during the . Stay state out there ladies and,Positive,0,1,1
1712,3,326593841,clnairn_xo,2018-10-13,In of watching surprising her little sister with a trip to so cute ️,Positive,0,1,0
1713,4,77067244,carolpoyerpeett,2018-10-13,"Recruitment Amazing of people . Swimming the and swimming back leading , who are also swimming , to save them",Positive,0,2,0
1718,9,77067244,carolpoyerpeett,2018-10-13,Recruitment Yes really warm here too . Think it is down thank God but so many cut off in and flooded it ’ s going to take a long time for them to recover,Positive,0,1,1
1720,11,3293503082,carmswater,2018-10-13,Our is blue for a reason ... stay safe around flood water and observe from a distance,Positive,0,1,1
1723,1,148322670,haysey_draws,2017-06-10,I ' m just going to listen to Before the Flood all night because it ' s just so . . beautiful !,Positive,0,1,2
1732,10,1464802992,warddec,2017-06-10,Debris under bridge from / Wed rain . Best if before next flood - I rely on this bridge !,Positive,0,1,1
1733,11,2868803055,alisonglennie,2017-06-10,Doing their job ! Will the goalie swim ?,Positive,0,1,1
1734,12,845246010,iciclelakeshq,2017-06-10,A very wet day in beautiful - full but no flooding :) put on & ;,Positive,0,1,0
1744,2,2191959599,missmacmunks,2018-03-03,"flood - oh Yeah ! My most , close to home , on the Nor ’ side !!",Positive,0,1,1
1747,5,1931252316,flood_ronan,2018-03-03,"Superb stuff General and outstanding leadership from General Day , you are a very lucky man to have had the benefit of this",Positive,0,1,0
1753,11,47629544,scoodfientist,2018-03-03,"Big shout out to my who I move my car as the road was flooding , she was with a slab of chocolate cake !",Positive,0,1,0
1758,16,1380360492,rlaoghaire,2018-03-03,Good advice : Clear and prevent flooding,Positive,0,1,0
1769,27,25672372,donalhunt,2018-03-03,We have ( potable ) water . We also have no fear of ! for leaving on a hill … The rest of ... Good luck ! I even the ark they were building in th US was by recent weather !,Positive,0,1,4
1778,36,3101720735,penkymax,2018-03-03,Joe on Road my childhood came flooding back when I saw this . I remember Joe so fondly from my childhood,Positive,0,1,1
1782,0,2181019370,jess_n1,2017-09-23,This perfectly up my work objective : to link flood risk and nature conservation,Positive,0,1,0
1793,11,751728190071115776,laughinggravy71,2017-09-23,The university back today so lots of / excited / nervous / hopeful flooding in . And that ' s just the .,Positive,0,1,1
1794,12,1857415826,ysgolygogarth,2017-09-23,They look amazing . Your going to busy when the start flooding in !,Positive,0,1,1
1796,14,294559758,amytheleader,2017-09-23,"As ever , the superb from Aid is doing incredible work . He was with us every day for after the Boxing Day",Positive,0,1,1
1801,0,2157728123,ecobunkerltd,2021-11-07,"As a civil engineer & ; designer of a wide range of drainage , flood defence , ecological enhancement and storage infrastructure ( . golf course ) I ’ m very to see more interest being taken in this sector . There are huge potential on and off golf .",Positive,0,1,2
1806,5,137498584,littlemissbumpr,2021-11-07,River living at its best . Best tell me that again when it ' s back in flood,Positive,0,2,0
1808,0,169846613,jorgordon,2019-04-02,"Easy to be of our extended family tonight . The energy of flooding the building , superbly led by our team & ; + our army of extraordinary & ; staff meeting on a rare night off to look to the season ahead .",Positive,0,3,1
1821,13,977197682627366914,handbags4malawi,2019-04-02,"to all our fabulous will be £ 1 , 000 this week to flood in Well done everyone 󠁧󠁢󠁳󠁣󠁴󠁿 🇲🇼",Positive,0,1,0
1824,0,568349106,lawt_d,2020-06-06,"Runoff being absorbed by squelchy blanket bog would be even better ; for wildlife , for carbon capture & ; as more fire resistant , & ; holding back water from flooding people ’ s downstream .",Positive,0,1,3
1832,8,920363031334412288,sasanovak48,2020-06-06,It ' s a fantastic area with huge potential . King ' s Island flood relief scheme if done right would transform this into a walking / cycling public amenity that potential on both sides to link to new and old .,Positive,0,1,1
1838,14,845066027725705216,superjuicego,2020-06-06,"Our juice cleanse are still available for home delivery A juice is a great way to flush out whilst flooding your body with , & ; to boost your immunity and …",Positive,0,1,1
1842,18,497874636,obeirnes,2020-06-06,Good to hear . I ’ d like to see more detail behind the for this . It can ’ t be all down to a flood of short coming back onto the regular market ? Does that have as much of an impact outside of ?,Positive,0,2,2
1850,4,3047705295,wearyprovo,2021-12-01,Just been done & ; sorted the night bhoy on bus does ma & ; me straight away to stop the flow flooding kitchen & ; came in today & ; sorted it so nice to get a shower & ; shave in hot water & ; Elaine ' s hair,Positive,0,1,6
1854,8,1941659508,edukayte,2021-12-01,"All welcome ! Cut off date is 5th , me if you would like to join the squad ! Spread the love by in a Yule Book Flood ! FE",Positive,0,2,2
1856,10,738462567316770816,slowtheflow_uk,2021-12-01,"Hall Ah the multiple of natural flood management , cost being a major one ! Looking great",Positive,0,1,1
1866,0,1055529451,miradordesign,2021-02-01,"hunt Pottage Thanks so much I took a similar photo in the last year and ' t resist seeing how it was looking in the recent ! Water actually a bit higher and was really running fast in . Despite that , it ' s really to look at",Positive,0,2,1
1868,2,1097751355115089921,simonfishernfu,2021-02-01,Police Police Good luck . Thanks for you help during the and breach . Enjoy the South West .,Positive,0,3,0
1872,2,749201875,alexrfraser,2019-07-12,"Another award from and for to the team from well done , and Crowder () the award and well done to the team flood team",Positive,0,1,0
1880,10,1931252316,flood_ronan,2019-07-12,"I had the great pleasure to know Noel when in , a total Gent who is gone far too soon but who done his country some service with his commentary and more importantly his activism . May he RIP , to his family who will miss him every single day .",Positive,0,2,0
1884,14,3070086232,drainsaid,2019-07-12,"Flooding and coastal erosion are set to increase due to & ; . In order to deal with these , the government are providing £ 3 . 6 billion to deliver 1 , 000 to better protect 300 , 000 & ; improve flood .",Positive,0,2,2
1886,16,1931252316,flood_ronan,2019-07-12,"Brilliant , off !",Positive,0,1,0
1888,18,19456120,honorarymanc,2019-07-12,"When in , the was my first love . As the went on , we apart & ; I with the Blue & ; Cheese . Today I returned to my first love & ; all those came flooding back . It was always you , .",Positive,0,2,5
1890,20,532461883,dickiewood,2019-07-12,Selfheal flooding the now . Still nice of Black and White Clover around too .,Positive,0,1,1
1892,22,336985254,jimsavege,2019-07-12,Good discussion this morning on the progress being made with the deployment of the first road sewer in - work by . Interested to see how beneficial they will be with flood & ; water management on the network .,Positive,0,2,1
1896,26,24731568,walls2,2019-07-12,"A lot of out there telling me their mood ' t great ️. to me too & ; when it does , I take a little step back , take a deep breadth & ; flood my memory bank with good . Don ' t dwell on the , focus on the good stuff . It works",Positive,0,4,2
1900,2,81118676,timwiggins1,2020-05-16,"A near perfect paddle ... Headed south with a light north easterly breeze down to . up on the beach , and had a thermos coffee and . Then , as the flood tide to flow , and the wind swung round …",Positive,0,1,3
1902,4,771386803731521536,leeinthelakes,2020-05-16,I ! create thriving . They help reduce flooding and help capture carbon . And they do all this for free ! I ' added my name to support an beaver strategy,Positive,0,4,1
1904,6,34086990,markohalloran,2020-05-16,flood They will be watching the R number . That ’ s why all this is . This is the easy stuff to understand .,Positive,0,1,2
1908,10,336568408,spencersagents,2020-05-16,good to venture a little further for a walk in the Peak Park . It ’ s completely understandable that the local don ’ t want flooding with people but it ’ s starting to wind me up that people are going …,Positive,0,1,1
1910,12,175118853,joeoc99,2020-05-16,"Fantastic of a wonderful , inspiring campaign come flooding back watching this video . It was about much more than just the outcome - the whole campaign was a landmark moment for the country . Great cameo from here also",Positive,0,2,1
1917,19,1931252316,flood_ronan,2020-05-16,Well done !,Positive,0,1,0
1918,0,155990280,johnpow1,2018-11-28,"great there , such a stunning sky . We have a storm passing through with lots of for flooding . Hey it ’ s in it ’ s either or . I ’ d love to be there that sky .",Positive,0,2,2
1926,8,57098376,elationav,2018-11-28,"New to our hire stock the immensely powerful COB Matrix . Fully mappable , 16 x 30 of COB power . Two of these are enough to light a gymnasium . Can be used as or …",Positive,0,1,3
1932,14,262111634,setsquaredbath,2018-11-28,"Thanks for the tweet , are flooding in",Positive,0,1,0
1941,3,1270819111,timewalkproject,2018-03-15,"It always does . Remember the ? Within an hour people were for hot , for clean clothes , kitchen , furniture . for all those in Social housing that had no insurance .",Positive,0,1,3
1950,12,136991237,sub13bar,2018-03-15,look at this cool pic of the flood in bath in 1956 ! From,Positive,0,1,1
1951,13,20368766,nick_ely,2018-03-15,Thanks for the fantastic & ; fascinating talk today on communicating so many interesting with flood risk & ; public perception ScienceWeek2018 BSW18 geothermal Science,Positive,0,2,1
1958,0,1106351706,joe_folan1,2018-01-28,Last group is need flood . 6 for a pro three ball . shocking slow,Positive,0,1,2
1979,1,2788292816,j11p43f,2021-01-11,3 / and natural flood protection . are not a panacea nor better than protecting healthy ( like Ancient !) but can be a extra tool in the drive towards and conservation of our incredible planet !,Positive,0,1,1
1997,10,883283536903626753,jorichmond20,2020-02-12,Another day done and a few more getting close to joining the other flood who are already up and running in - amazing today again - thanks to for food,Positive,0,1,0
1999,12,987070835251974144,chcricketwales,2020-02-12,Great news !! Let ’ s watch the come flooding in !!,Positive,0,1,1
2004,17,1442020933,martinaspiers,2020-02-12,Flood risk and drainage design ' t much better,Positive,0,1,0
2006,19,794333081205428224,dunsterbeachhut,2020-02-12,"it ' s not quite like your Gif , cold , dark and an flood warning . All is well though .",Positive,0,1,1
2014,27,102645621,chrisjesson,2020-02-12,"Great to be in my home County visiting Boston , to discuss growth & ; regeneration , climate change mitigation , visiting the Boston Flood Barrier , Quadrant , Guildhall and learning about people / making happen",Positive,0,1,1
2036,9,781869795503382529,junsybeer,2018-04-11,Excellent flood the mouth with this beer . hop this an easy to drink beer . - Drinking an It ’ s Elementary by at — photo,Positive,0,2,1
2051,4,1350800408114065418,clontarftidy,2021-04-28,"for design competition are flooding in ! Great work from , , & ; in . Helping inspire us to",Positive,0,2,2
2053,6,122610273,theaksy,2021-04-28,always a joy listening to in the library and holding back the of,Positive,0,1,0
2059,12,3092055879,hireacanoe,2021-04-28,A few more from last night ' s Litter Pick ! All of river treasure ... This bin is likely to have been washed away by the rather than !,Positive,0,1,2
2060,13,1121130659580395522,europebarguide,2021-04-28,"20 / , , . Whether it is the regular flooding of the old town , the hospitable gruffness of the staff , the availability of hard boiled , we love , which is everything the smart and up are not .",Positive,0,1,1
2061,14,877223322202898434,neil1964t,2021-04-28,Open a library with only and watch the flood in . Added bonus is you won ' t need staff as nobody will use it,Positive,0,1,1
2065,3,858177372,petagna,2020-01-02,The impact of this year ' s near record breaking positive Ocean Dipole to be quite dramatic In recent E experienced unrelenting flooding rain Meanwhile been very dry with after,Positive,0,1,0
2071,9,209278406,brenandsarah,2020-01-02,beautiful sky over the river in flood . It ’ t really need when you have like this .,Positive,0,1,1
2075,13,1161571564946698240,gabyxrielle,2020-01-02,/ blocking people is great until you see their face on someone else ’ s and all the come flooding back,Positive,0,1,0
2090,28,36154400,janemhunt,2020-01-02,Happy New Year to everybody in the constituency ! An update on flooding and on my constituency office WATCH ️,Positive,0,1,1
2118,56,303346479,moreyone,2020-01-02,"must be bright to book they are time for public to fight back Couple say raw sewage been flooding into their £ 300 , 000 new home",Positive,0,1,0
2137,75,540871096,wools11,2020-01-02,"Day one of 100daysofwalking Park , North bleak yet beautiful lots of beautiful and RIP dead Swan seen caught in the weir from the damn you",Positive,0,1,0
2147,5,1035081804,loxsx,2017-01-02,"Me Jess & ; have come plane spotting & ; they were watching a plane land , we were all getting excited , however I was watching a flood light",Positive,0,1,2
2150,8,101298647,gillienotts,2017-01-02,True Flood,Positive,0,1,0
2153,11,416163359,sarah_l_jones86,2017-01-02,just finished Billy & ; Me and its the only book I have read that had me in of . Starting Always With Love now !,Positive,0,1,2
2155,13,414145921,ironmikewilson,2017-01-02,"you ' t seen it ! That episode emotionally me . Genuine flood of in the end ( in a manly way , of course )",Positive,0,2,1
2159,17,339782299,dollybaglondon,2017-01-02,More concrete on the green and pleasant land we ' er on the way to kill off our wildlife and sink with to much flooding build more,Positive,0,1,0
2164,22,2975375563,jessicasut1231,2017-01-02,It ' s 6 : 42am in the and I am watching new year video in of what an amazing family god bless you,Positive,0,1,0
2171,6,116979236,flassknows,2021-09-26,Flooding the with alcohol and good on this afternoon .,Positive,0,1,0
2174,9,20288694,oldbelvedererfc,2021-09-26,"Cup Final Day Old Belvedere Flood Cup Final Park 12 . 30PM There ' s nothing like a cup final , best of luck to the squad and Get down to support the team The bar is open and the will be on",Positive,0,1,1
2179,14,1304680113641054208,ampwildlife,2021-09-26,Its between and . The is situated in the field to the south of the ' s bridge although I would advise against wandering through it for health and safety ( very boggy and regularly ) and to avoid disturbing the wildlife,Positive,0,1,1
2181,0,185581482,07kharriet,2017-11-02,!!!!!,Positive,0,1,0
2182,1,22195257,sophiebrownx_,2017-11-02,just i harry for a good portion of my life and now it is all flooding back,Positive,0,1,0
2183,2,91701282,natfloodforum,2017-11-02,Flood Group showing how nice - Agency can be !,Positive,0,1,0
2186,5,297400668,melba_mel,2017-11-02,Thought I ' d go home and have a nice bath but decided to flood the bathroom a little bit instead,Positive,0,1,0
2194,0,280113263,sg6022,2018-07-02,"Great day at cricket ... at an international test ground , under flood , with like , and like , being …",Positive,0,1,1
2197,3,316464689,che_mcsorley,2018-07-01,Seeing cry got me in of her dad better be ringing up production calling them n that they ’ re so SLY,Positive,0,1,0
2198,4,20189326,jemroberts,2018-07-01,I don ’ t see what ’ s so special about Ross diving into a flooding mine to move a cart from a miner ’ s leg and swim with him back up to safety . Surely that ’ s the kind of thing all our will be doing during their summer recess ?,Positive,0,1,1
2201,7,28849589,petewknight,2018-07-01,Childhood joy flooding back ! I ' m overcome with emulsion !,Positive,0,1,1
2202,8,1670682842,yannismarr,2018-07-01,Well there ’ s a reason won three International in a row . You have to have the right for it to work . I ’ d ’ t like to see flood or mark try to play football tho,Positive,0,1,2
2203,9,2267834441,lifeboatmandave,2018-07-01,"A great weekend at the Event Water Safety Manager Course in ran by together knowledge from Flood Rescue , Incident Management , Medical Responder and Risk Management . Another great course .",Positive,0,2,0
2207,13,1025282034,thatgregperson,2018-07-01,Sat in the car in of and I just wish here was someone here to give me a cuddle ( and drive me home ),Positive,0,1,0
2209,15,436179947,sciprios,2018-07-01,Just back to for the second time . Despite being sad to have left I ' m excited to start on my project in to predict Flooding in the at the Bath group this week . Research,Positive,0,1,2
2210,16,1893124705,myerspdcl,2018-07-01,already for the final 4 . 7 event . Light and strong flooding tide will make for some interesting racing today . to be …,Positive,0,2,2
2212,18,734176732631175168,chriscol6765,2018-07-01,oh yes and what a day it was . so many excellent and the was the high light for me . oh the come flooding back .,Positive,0,1,2
2216,2,117718819,portofgalway,2021-05-05,"Hi , The new Port been designed with the best scientific research available to allow for climate change and sea level rise . The inner will be designed the same way flood defence infrastructure . Log into to have your say",Positive,0,1,2
