Unnamed: 0.1,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count,keyPhrases,keyWord
3064,26,36833620,rikd83,2017-07-11,Its interesting . I work on the buy side of advertising so I can see why are flooding the market with irrelevant transfer news !,Mixed,1,1,0,"['irrelevant transfer news', 'buy side', 'advertising', 'market']",irrelevant transfer news
3064,26,36833620,rikd83,2017-07-11,Its interesting . I work on the buy side of advertising so I can see why are flooding the market with irrelevant transfer news !,Mixed,1,1,0,"['irrelevant transfer news', 'buy side', 'advertising', 'market']",buy side
3064,26,36833620,rikd83,2017-07-11,Its interesting . I work on the buy side of advertising so I can see why are flooding the market with irrelevant transfer news !,Mixed,1,1,0,"['irrelevant transfer news', 'buy side', 'advertising', 'market']",advertising
3064,26,36833620,rikd83,2017-07-11,Its interesting . I work on the buy side of advertising so I can see why are flooding the market with irrelevant transfer news !,Mixed,1,1,0,"['irrelevant transfer news', 'buy side', 'advertising', 'market']",market
3093,0,93731919,sja_dconlon,2022-02-18,This time 2 ago I was getting no sleep after work thinking being the Regional Tactical Commander for to assist with the was as exciting as my year was going to get . Proved me wrong ' t they,Mixed,1,1,0,"['Regional Tactical Commander', 'sleep', 'work', 'year']",Regional Tactical Commander
3093,0,93731919,sja_dconlon,2022-02-18,This time 2 ago I was getting no sleep after work thinking being the Regional Tactical Commander for to assist with the was as exciting as my year was going to get . Proved me wrong ' t they,Mixed,1,1,0,"['Regional Tactical Commander', 'sleep', 'work', 'year']",sleep
3093,0,93731919,sja_dconlon,2022-02-18,This time 2 ago I was getting no sleep after work thinking being the Regional Tactical Commander for to assist with the was as exciting as my year was going to get . Proved me wrong ' t they,Mixed,1,1,0,"['Regional Tactical Commander', 'sleep', 'work', 'year']",work
3093,0,93731919,sja_dconlon,2022-02-18,This time 2 ago I was getting no sleep after work thinking being the Regional Tactical Commander for to assist with the was as exciting as my year was going to get . Proved me wrong ' t they,Mixed,1,1,0,"['Regional Tactical Commander', 'sleep', 'work', 'year']",year
3104,11,85546620,sheffieldgrad,2022-02-18,Its to have more than one thing to talk about ? God have of . seem to date back to 2008 and the in the drainage issue be a big problem . Man raising the pitch to be a summer possibility,Mixed,1,2,1,"['one thing', 'drainage issue', 'big problem', 'summer possibility', 'God', 'Man', 'pitch']",one thing
3104,11,85546620,sheffieldgrad,2022-02-18,Its to have more than one thing to talk about ? God have of . seem to date back to 2008 and the in the drainage issue be a big problem . Man raising the pitch to be a summer possibility,Mixed,1,2,1,"['one thing', 'drainage issue', 'big problem', 'summer possibility', 'God', 'Man', 'pitch']",drainage issue
3104,11,85546620,sheffieldgrad,2022-02-18,Its to have more than one thing to talk about ? God have of . seem to date back to 2008 and the in the drainage issue be a big problem . Man raising the pitch to be a summer possibility,Mixed,1,2,1,"['one thing', 'drainage issue', 'big problem', 'summer possibility', 'God', 'Man', 'pitch']",big problem
3104,11,85546620,sheffieldgrad,2022-02-18,Its to have more than one thing to talk about ? God have of . seem to date back to 2008 and the in the drainage issue be a big problem . Man raising the pitch to be a summer possibility,Mixed,1,2,1,"['one thing', 'drainage issue', 'big problem', 'summer possibility', 'God', 'Man', 'pitch']",summer possibility
3104,11,85546620,sheffieldgrad,2022-02-18,Its to have more than one thing to talk about ? God have of . seem to date back to 2008 and the in the drainage issue be a big problem . Man raising the pitch to be a summer possibility,Mixed,1,2,1,"['one thing', 'drainage issue', 'big problem', 'summer possibility', 'God', 'Man', 'pitch']",God
3104,11,85546620,sheffieldgrad,2022-02-18,Its to have more than one thing to talk about ? God have of . seem to date back to 2008 and the in the drainage issue be a big problem . Man raising the pitch to be a summer possibility,Mixed,1,2,1,"['one thing', 'drainage issue', 'big problem', 'summer possibility', 'God', 'Man', 'pitch']",Man
3104,11,85546620,sheffieldgrad,2022-02-18,Its to have more than one thing to talk about ? God have of . seem to date back to 2008 and the in the drainage issue be a big problem . Man raising the pitch to be a summer possibility,Mixed,1,2,1,"['one thing', 'drainage issue', 'big problem', 'summer possibility', 'God', 'Man', 'pitch']",pitch
3141,28,931871437459218439,tallaghtcomco,2018-11-13,Dodder path from the North bank of the stream due to Fluvial map risk in ’ 17 .. but are to build over 5 park with same flood risk in Park ?? Proper ? ie,Mixed,2,1,1,"['Fluvial map risk', 'same flood risk', 'Dodder path', 'North bank', 'stream', '5 park', 'Proper', 'ie']",Fluvial map risk
3141,28,931871437459218439,tallaghtcomco,2018-11-13,Dodder path from the North bank of the stream due to Fluvial map risk in ’ 17 .. but are to build over 5 park with same flood risk in Park ?? Proper ? ie,Mixed,2,1,1,"['Fluvial map risk', 'same flood risk', 'Dodder path', 'North bank', 'stream', '5 park', 'Proper', 'ie']",same flood risk
3141,28,931871437459218439,tallaghtcomco,2018-11-13,Dodder path from the North bank of the stream due to Fluvial map risk in ’ 17 .. but are to build over 5 park with same flood risk in Park ?? Proper ? ie,Mixed,2,1,1,"['Fluvial map risk', 'same flood risk', 'Dodder path', 'North bank', 'stream', '5 park', 'Proper', 'ie']",Dodder path
3141,28,931871437459218439,tallaghtcomco,2018-11-13,Dodder path from the North bank of the stream due to Fluvial map risk in ’ 17 .. but are to build over 5 park with same flood risk in Park ?? Proper ? ie,Mixed,2,1,1,"['Fluvial map risk', 'same flood risk', 'Dodder path', 'North bank', 'stream', '5 park', 'Proper', 'ie']",North bank
3141,28,931871437459218439,tallaghtcomco,2018-11-13,Dodder path from the North bank of the stream due to Fluvial map risk in ’ 17 .. but are to build over 5 park with same flood risk in Park ?? Proper ? ie,Mixed,2,1,1,"['Fluvial map risk', 'same flood risk', 'Dodder path', 'North bank', 'stream', '5 park', 'Proper', 'ie']",stream
3141,28,931871437459218439,tallaghtcomco,2018-11-13,Dodder path from the North bank of the stream due to Fluvial map risk in ’ 17 .. but are to build over 5 park with same flood risk in Park ?? Proper ? ie,Mixed,2,1,1,"['Fluvial map risk', 'same flood risk', 'Dodder path', 'North bank', 'stream', '5 park', 'Proper', 'ie']",5 park
3141,28,931871437459218439,tallaghtcomco,2018-11-13,Dodder path from the North bank of the stream due to Fluvial map risk in ’ 17 .. but are to build over 5 park with same flood risk in Park ?? Proper ? ie,Mixed,2,1,1,"['Fluvial map risk', 'same flood risk', 'Dodder path', 'North bank', 'stream', '5 park', 'Proper', 'ie']",Proper
3141,28,931871437459218439,tallaghtcomco,2018-11-13,Dodder path from the North bank of the stream due to Fluvial map risk in ’ 17 .. but are to build over 5 park with same flood risk in Park ?? Proper ? ie,Mixed,2,1,1,"['Fluvial map risk', 'same flood risk', 'Dodder path', 'North bank', 'stream', '5 park', 'Proper', 'ie']",ie
3166,17,4208409923,castellddu,2017-07-10,Great visit and a fascinating site . Totally of its stone - used for flood . The horsefly bite I picked up is pretty irksome .,Mixed,1,1,1,"['Great visit', 'fascinating site', 'horsefly bite', 'stone', 'flood']",Great visit
3166,17,4208409923,castellddu,2017-07-10,Great visit and a fascinating site . Totally of its stone - used for flood . The horsefly bite I picked up is pretty irksome .,Mixed,1,1,1,"['Great visit', 'fascinating site', 'horsefly bite', 'stone', 'flood']",fascinating site
3166,17,4208409923,castellddu,2017-07-10,Great visit and a fascinating site . Totally of its stone - used for flood . The horsefly bite I picked up is pretty irksome .,Mixed,1,1,1,"['Great visit', 'fascinating site', 'horsefly bite', 'stone', 'flood']",horsefly bite
3166,17,4208409923,castellddu,2017-07-10,Great visit and a fascinating site . Totally of its stone - used for flood . The horsefly bite I picked up is pretty irksome .,Mixed,1,1,1,"['Great visit', 'fascinating site', 'horsefly bite', 'stone', 'flood']",stone
3166,17,4208409923,castellddu,2017-07-10,Great visit and a fascinating site . Totally of its stone - used for flood . The horsefly bite I picked up is pretty irksome .,Mixed,1,1,1,"['Great visit', 'fascinating site', 'horsefly bite', 'stone', 'flood']",flood
3173,6,1058309712754565120,charmcharmcruz,2020-07-10,"Yes , it is ! is so cool ! I worked on before . First project was to produce accurate and detailed flood hazard . Second project was to map the coastal in the .",Mixed,1,1,3,"['detailed flood hazard', 'First project', 'Second project', 'accurate', 'coastal']",detailed flood hazard
3173,6,1058309712754565120,charmcharmcruz,2020-07-10,"Yes , it is ! is so cool ! I worked on before . First project was to produce accurate and detailed flood hazard . Second project was to map the coastal in the .",Mixed,1,1,3,"['detailed flood hazard', 'First project', 'Second project', 'accurate', 'coastal']",First project
3173,6,1058309712754565120,charmcharmcruz,2020-07-10,"Yes , it is ! is so cool ! I worked on before . First project was to produce accurate and detailed flood hazard . Second project was to map the coastal in the .",Mixed,1,1,3,"['detailed flood hazard', 'First project', 'Second project', 'accurate', 'coastal']",Second project
3173,6,1058309712754565120,charmcharmcruz,2020-07-10,"Yes , it is ! is so cool ! I worked on before . First project was to produce accurate and detailed flood hazard . Second project was to map the coastal in the .",Mixed,1,1,3,"['detailed flood hazard', 'First project', 'Second project', 'accurate', 'coastal']",accurate
3173,6,1058309712754565120,charmcharmcruz,2020-07-10,"Yes , it is ! is so cool ! I worked on before . First project was to produce accurate and detailed flood hazard . Second project was to map the coastal in the .",Mixed,1,1,3,"['detailed flood hazard', 'First project', 'Second project', 'accurate', 'coastal']",coastal
3188,1,287548753,fruitbatwalton,2018-12-03,up people ' s helping who due to flooding have had to close so come along 16th 11am to the ' of Momo Table Top Sale & ; I ' be there Momo ' done so much for the community time for us to help & ;,Mixed,1,1,0,"['Momo Table Top Sale', '16th 11am', 'community time', 'people', 'flooding']",Momo Table Top Sale
3188,1,287548753,fruitbatwalton,2018-12-03,up people ' s helping who due to flooding have had to close so come along 16th 11am to the ' of Momo Table Top Sale & ; I ' be there Momo ' done so much for the community time for us to help & ;,Mixed,1,1,0,"['Momo Table Top Sale', '16th 11am', 'community time', 'people', 'flooding']",16th 11am
3188,1,287548753,fruitbatwalton,2018-12-03,up people ' s helping who due to flooding have had to close so come along 16th 11am to the ' of Momo Table Top Sale & ; I ' be there Momo ' done so much for the community time for us to help & ;,Mixed,1,1,0,"['Momo Table Top Sale', '16th 11am', 'community time', 'people', 'flooding']",community time
3188,1,287548753,fruitbatwalton,2018-12-03,up people ' s helping who due to flooding have had to close so come along 16th 11am to the ' of Momo Table Top Sale & ; I ' be there Momo ' done so much for the community time for us to help & ;,Mixed,1,1,0,"['Momo Table Top Sale', '16th 11am', 'community time', 'people', 'flooding']",people
3188,1,287548753,fruitbatwalton,2018-12-03,up people ' s helping who due to flooding have had to close so come along 16th 11am to the ' of Momo Table Top Sale & ; I ' be there Momo ' done so much for the community time for us to help & ;,Mixed,1,1,0,"['Momo Table Top Sale', '16th 11am', 'community time', 'people', 'flooding']",flooding
3192,5,455033323,hyw_22,2018-12-03,"Cracked the tub of today , instantly the painful came flooding back , 7 long since the Galaxy Truffle was brutally axed . Whoever said time wounds was a liar . RIP",Mixed,2,1,0,"['Galaxy Truffle', 'time wounds', 'tub', 'today', 'liar', 'RIP']",Galaxy Truffle
3192,5,455033323,hyw_22,2018-12-03,"Cracked the tub of today , instantly the painful came flooding back , 7 long since the Galaxy Truffle was brutally axed . Whoever said time wounds was a liar . RIP",Mixed,2,1,0,"['Galaxy Truffle', 'time wounds', 'tub', 'today', 'liar', 'RIP']",time wounds
3192,5,455033323,hyw_22,2018-12-03,"Cracked the tub of today , instantly the painful came flooding back , 7 long since the Galaxy Truffle was brutally axed . Whoever said time wounds was a liar . RIP",Mixed,2,1,0,"['Galaxy Truffle', 'time wounds', 'tub', 'today', 'liar', 'RIP']",tub
3192,5,455033323,hyw_22,2018-12-03,"Cracked the tub of today , instantly the painful came flooding back , 7 long since the Galaxy Truffle was brutally axed . Whoever said time wounds was a liar . RIP",Mixed,2,1,0,"['Galaxy Truffle', 'time wounds', 'tub', 'today', 'liar', 'RIP']",today
3192,5,455033323,hyw_22,2018-12-03,"Cracked the tub of today , instantly the painful came flooding back , 7 long since the Galaxy Truffle was brutally axed . Whoever said time wounds was a liar . RIP",Mixed,2,1,0,"['Galaxy Truffle', 'time wounds', 'tub', 'today', 'liar', 'RIP']",liar
3192,5,455033323,hyw_22,2018-12-03,"Cracked the tub of today , instantly the painful came flooding back , 7 long since the Galaxy Truffle was brutally axed . Whoever said time wounds was a liar . RIP",Mixed,2,1,0,"['Galaxy Truffle', 'time wounds', 'tub', 'today', 'liar', 'RIP']",RIP
3193,6,813405767097286656,mickylafferty,2018-12-03,"Finally got it , damn it ' s tiny , and , a flood of nostalgia is me at the moment . This little beast was the King of the console world back in the mid …",Mixed,1,1,0,"['little beast', 'console world', 'flood', 'nostalgia', 'moment', 'King', 'mid']",little beast
3193,6,813405767097286656,mickylafferty,2018-12-03,"Finally got it , damn it ' s tiny , and , a flood of nostalgia is me at the moment . This little beast was the King of the console world back in the mid …",Mixed,1,1,0,"['little beast', 'console world', 'flood', 'nostalgia', 'moment', 'King', 'mid']",console world
3193,6,813405767097286656,mickylafferty,2018-12-03,"Finally got it , damn it ' s tiny , and , a flood of nostalgia is me at the moment . This little beast was the King of the console world back in the mid …",Mixed,1,1,0,"['little beast', 'console world', 'flood', 'nostalgia', 'moment', 'King', 'mid']",flood
3193,6,813405767097286656,mickylafferty,2018-12-03,"Finally got it , damn it ' s tiny , and , a flood of nostalgia is me at the moment . This little beast was the King of the console world back in the mid …",Mixed,1,1,0,"['little beast', 'console world', 'flood', 'nostalgia', 'moment', 'King', 'mid']",nostalgia
3193,6,813405767097286656,mickylafferty,2018-12-03,"Finally got it , damn it ' s tiny , and , a flood of nostalgia is me at the moment . This little beast was the King of the console world back in the mid …",Mixed,1,1,0,"['little beast', 'console world', 'flood', 'nostalgia', 'moment', 'King', 'mid']",moment
3193,6,813405767097286656,mickylafferty,2018-12-03,"Finally got it , damn it ' s tiny , and , a flood of nostalgia is me at the moment . This little beast was the King of the console world back in the mid …",Mixed,1,1,0,"['little beast', 'console world', 'flood', 'nostalgia', 'moment', 'King', 'mid']",King
3193,6,813405767097286656,mickylafferty,2018-12-03,"Finally got it , damn it ' s tiny , and , a flood of nostalgia is me at the moment . This little beast was the King of the console world back in the mid …",Mixed,1,1,0,"['little beast', 'console world', 'flood', 'nostalgia', 'moment', 'King', 'mid']",mid
3201,14,1931252316,flood_ronan,2018-12-03,If I had been involved it would not have been an outstanding job ! Well done team,Mixed,1,1,0,"['outstanding job', 'team']",outstanding job
3201,14,1931252316,flood_ronan,2018-12-03,If I had been involved it would not have been an outstanding job ! Well done team,Mixed,1,1,0,"['outstanding job', 'team']",team
3214,7,25672372,donalhunt,2018-02-03,"of the 2009 grand slam win against flooding back . On that day , set up the same play right at the death and ... There ' s also ' s for after 41 phases in 2011 coming to mind . Good times !",Mixed,1,1,2,"['2009 grand slam win', 'same play', 'Good times', 'day', 'death', '41 phases', 'mind']",2009 grand slam win
3214,7,25672372,donalhunt,2018-02-03,"of the 2009 grand slam win against flooding back . On that day , set up the same play right at the death and ... There ' s also ' s for after 41 phases in 2011 coming to mind . Good times !",Mixed,1,1,2,"['2009 grand slam win', 'same play', 'Good times', 'day', 'death', '41 phases', 'mind']",same play
3214,7,25672372,donalhunt,2018-02-03,"of the 2009 grand slam win against flooding back . On that day , set up the same play right at the death and ... There ' s also ' s for after 41 phases in 2011 coming to mind . Good times !",Mixed,1,1,2,"['2009 grand slam win', 'same play', 'Good times', 'day', 'death', '41 phases', 'mind']",Good times
3214,7,25672372,donalhunt,2018-02-03,"of the 2009 grand slam win against flooding back . On that day , set up the same play right at the death and ... There ' s also ' s for after 41 phases in 2011 coming to mind . Good times !",Mixed,1,1,2,"['2009 grand slam win', 'same play', 'Good times', 'day', 'death', '41 phases', 'mind']",day
3214,7,25672372,donalhunt,2018-02-03,"of the 2009 grand slam win against flooding back . On that day , set up the same play right at the death and ... There ' s also ' s for after 41 phases in 2011 coming to mind . Good times !",Mixed,1,1,2,"['2009 grand slam win', 'same play', 'Good times', 'day', 'death', '41 phases', 'mind']",death
3214,7,25672372,donalhunt,2018-02-03,"of the 2009 grand slam win against flooding back . On that day , set up the same play right at the death and ... There ' s also ' s for after 41 phases in 2011 coming to mind . Good times !",Mixed,1,1,2,"['2009 grand slam win', 'same play', 'Good times', 'day', 'death', '41 phases', 'mind']",41 phases
3214,7,25672372,donalhunt,2018-02-03,"of the 2009 grand slam win against flooding back . On that day , set up the same play right at the death and ... There ' s also ' s for after 41 phases in 2011 coming to mind . Good times !",Mixed,1,1,2,"['2009 grand slam win', 'same play', 'Good times', 'day', 'death', '41 phases', 'mind']",mind
3242,15,433979774,pamelapollin,2022-01-09,"Enjoy the panto . We lost a dear friend in 2020 , one who had been our guest many times , as we been his . Last month we went to see a choir . As they in , we that the last time we had seen them had been with . of before the music .",Mixed,1,1,3,"['dear friend', 'panto', 'guest', 'choir', 'music']",dear friend
3242,15,433979774,pamelapollin,2022-01-09,"Enjoy the panto . We lost a dear friend in 2020 , one who had been our guest many times , as we been his . Last month we went to see a choir . As they in , we that the last time we had seen them had been with . of before the music .",Mixed,1,1,3,"['dear friend', 'panto', 'guest', 'choir', 'music']",panto
3242,15,433979774,pamelapollin,2022-01-09,"Enjoy the panto . We lost a dear friend in 2020 , one who had been our guest many times , as we been his . Last month we went to see a choir . As they in , we that the last time we had seen them had been with . of before the music .",Mixed,1,1,3,"['dear friend', 'panto', 'guest', 'choir', 'music']",guest
3242,15,433979774,pamelapollin,2022-01-09,"Enjoy the panto . We lost a dear friend in 2020 , one who had been our guest many times , as we been his . Last month we went to see a choir . As they in , we that the last time we had seen them had been with . of before the music .",Mixed,1,1,3,"['dear friend', 'panto', 'guest', 'choir', 'music']",choir
3242,15,433979774,pamelapollin,2022-01-09,"Enjoy the panto . We lost a dear friend in 2020 , one who had been our guest many times , as we been his . Last month we went to see a choir . As they in , we that the last time we had seen them had been with . of before the music .",Mixed,1,1,3,"['dear friend', 'panto', 'guest', 'choir', 'music']",music
3247,0,434424656,_leprincerebel,2018-09-24,"This is incredible , but surely some of this land should return to tidal ? Surely this only the problem or flooding worse elsewhere ?",Mixed,1,1,0,"['land', 'tidal', 'problem']",land
3247,0,434424656,_leprincerebel,2018-09-24,"This is incredible , but surely some of this land should return to tidal ? Surely this only the problem or flooding worse elsewhere ?",Mixed,1,1,0,"['land', 'tidal', 'problem']",tidal
3247,0,434424656,_leprincerebel,2018-09-24,"This is incredible , but surely some of this land should return to tidal ? Surely this only the problem or flooding worse elsewhere ?",Mixed,1,1,0,"['land', 'tidal', 'problem']",problem
3254,7,1125636367,hannbuchanan,2018-09-24,"My washing machine flooding my kitchen , two broken and a broken sink plug in one day ... that would actually only be my luck though",Mixed,1,1,0,"['broken sink plug', 'washing machine', 'one day', 'kitchen', 'luck']",broken sink plug
3254,7,1125636367,hannbuchanan,2018-09-24,"My washing machine flooding my kitchen , two broken and a broken sink plug in one day ... that would actually only be my luck though",Mixed,1,1,0,"['broken sink plug', 'washing machine', 'one day', 'kitchen', 'luck']",washing machine
3254,7,1125636367,hannbuchanan,2018-09-24,"My washing machine flooding my kitchen , two broken and a broken sink plug in one day ... that would actually only be my luck though",Mixed,1,1,0,"['broken sink plug', 'washing machine', 'one day', 'kitchen', 'luck']",one day
3254,7,1125636367,hannbuchanan,2018-09-24,"My washing machine flooding my kitchen , two broken and a broken sink plug in one day ... that would actually only be my luck though",Mixed,1,1,0,"['broken sink plug', 'washing machine', 'one day', 'kitchen', 'luck']",kitchen
3254,7,1125636367,hannbuchanan,2018-09-24,"My washing machine flooding my kitchen , two broken and a broken sink plug in one day ... that would actually only be my luck though",Mixed,1,1,0,"['broken sink plug', 'washing machine', 'one day', 'kitchen', 'luck']",luck
3255,8,1043395063,nadinewood82,2018-09-24,"In of watching this like a wonderful boy with a family who him to ! So sad that he felt this was his only way out . Teach your to be kind , always",Mixed,1,2,0,"['wonderful boy', 'family', 'way']",wonderful boy
3255,8,1043395063,nadinewood82,2018-09-24,"In of watching this like a wonderful boy with a family who him to ! So sad that he felt this was his only way out . Teach your to be kind , always",Mixed,1,2,0,"['wonderful boy', 'family', 'way']",family
3255,8,1043395063,nadinewood82,2018-09-24,"In of watching this like a wonderful boy with a family who him to ! So sad that he felt this was his only way out . Teach your to be kind , always",Mixed,1,2,0,"['wonderful boy', 'family', 'way']",way
3265,18,40453879,clarkrob,2018-09-24,"Thank you for your effort , it ’ s . Alan also us a few ago with the flood recovery effort the set up . We know there is effort but lack of with the train situation is for business people in the area especially .",Mixed,1,1,1,"['flood recovery effort', 'train situation', 'business people', 'Alan', 'lack', 'area']",flood recovery effort
3265,18,40453879,clarkrob,2018-09-24,"Thank you for your effort , it ’ s . Alan also us a few ago with the flood recovery effort the set up . We know there is effort but lack of with the train situation is for business people in the area especially .",Mixed,1,1,1,"['flood recovery effort', 'train situation', 'business people', 'Alan', 'lack', 'area']",train situation
3265,18,40453879,clarkrob,2018-09-24,"Thank you for your effort , it ’ s . Alan also us a few ago with the flood recovery effort the set up . We know there is effort but lack of with the train situation is for business people in the area especially .",Mixed,1,1,1,"['flood recovery effort', 'train situation', 'business people', 'Alan', 'lack', 'area']",business people
3265,18,40453879,clarkrob,2018-09-24,"Thank you for your effort , it ’ s . Alan also us a few ago with the flood recovery effort the set up . We know there is effort but lack of with the train situation is for business people in the area especially .",Mixed,1,1,1,"['flood recovery effort', 'train situation', 'business people', 'Alan', 'lack', 'area']",Alan
3265,18,40453879,clarkrob,2018-09-24,"Thank you for your effort , it ’ s . Alan also us a few ago with the flood recovery effort the set up . We know there is effort but lack of with the train situation is for business people in the area especially .",Mixed,1,1,1,"['flood recovery effort', 'train situation', 'business people', 'Alan', 'lack', 'area']",lack
3265,18,40453879,clarkrob,2018-09-24,"Thank you for your effort , it ’ s . Alan also us a few ago with the flood recovery effort the set up . We know there is effort but lack of with the train situation is for business people in the area especially .",Mixed,1,1,1,"['flood recovery effort', 'train situation', 'business people', 'Alan', 'lack', 'area']",area
3275,8,86998136,yogapuff67,2021-07-03,"Being as we have a flood warning here today , I did not expect to be able to do a good hour & ; a half gardening this afternoon . Think I caught the best / part of the day .",Mixed,1,1,1,"['best / part', 'flood warning', 'good hour', 'half gardening', 'day']",best / part
3275,8,86998136,yogapuff67,2021-07-03,"Being as we have a flood warning here today , I did not expect to be able to do a good hour & ; a half gardening this afternoon . Think I caught the best / part of the day .",Mixed,1,1,1,"['best / part', 'flood warning', 'good hour', 'half gardening', 'day']",flood warning
3275,8,86998136,yogapuff67,2021-07-03,"Being as we have a flood warning here today , I did not expect to be able to do a good hour & ; a half gardening this afternoon . Think I caught the best / part of the day .",Mixed,1,1,1,"['best / part', 'flood warning', 'good hour', 'half gardening', 'day']",good hour
3275,8,86998136,yogapuff67,2021-07-03,"Being as we have a flood warning here today , I did not expect to be able to do a good hour & ; a half gardening this afternoon . Think I caught the best / part of the day .",Mixed,1,1,1,"['best / part', 'flood warning', 'good hour', 'half gardening', 'day']",half gardening
3275,8,86998136,yogapuff67,2021-07-03,"Being as we have a flood warning here today , I did not expect to be able to do a good hour & ; a half gardening this afternoon . Think I caught the best / part of the day .",Mixed,1,1,1,"['best / part', 'flood warning', 'good hour', 'half gardening', 'day']",day
3277,10,338279421,kazsmithf1,2021-07-03,Too late for me . In of happy here .,Mixed,1,1,0,[],
3321,5,303999750,andynbrown16,2018-08-09,“ The past may no longer be a reliable indicator of the future ” is an incredibly important Q in flood risk . Worth getting to if it ’ s your thing . hydrology,Mixed,1,1,1,"['reliable indicator', 'important Q', 'flood risk', 'past', 'future', 'thing', 'hydrology']",reliable indicator
3321,5,303999750,andynbrown16,2018-08-09,“ The past may no longer be a reliable indicator of the future ” is an incredibly important Q in flood risk . Worth getting to if it ’ s your thing . hydrology,Mixed,1,1,1,"['reliable indicator', 'important Q', 'flood risk', 'past', 'future', 'thing', 'hydrology']",important Q
3321,5,303999750,andynbrown16,2018-08-09,“ The past may no longer be a reliable indicator of the future ” is an incredibly important Q in flood risk . Worth getting to if it ’ s your thing . hydrology,Mixed,1,1,1,"['reliable indicator', 'important Q', 'flood risk', 'past', 'future', 'thing', 'hydrology']",flood risk
3321,5,303999750,andynbrown16,2018-08-09,“ The past may no longer be a reliable indicator of the future ” is an incredibly important Q in flood risk . Worth getting to if it ’ s your thing . hydrology,Mixed,1,1,1,"['reliable indicator', 'important Q', 'flood risk', 'past', 'future', 'thing', 'hydrology']",past
3321,5,303999750,andynbrown16,2018-08-09,“ The past may no longer be a reliable indicator of the future ” is an incredibly important Q in flood risk . Worth getting to if it ’ s your thing . hydrology,Mixed,1,1,1,"['reliable indicator', 'important Q', 'flood risk', 'past', 'future', 'thing', 'hydrology']",future
3321,5,303999750,andynbrown16,2018-08-09,“ The past may no longer be a reliable indicator of the future ” is an incredibly important Q in flood risk . Worth getting to if it ’ s your thing . hydrology,Mixed,1,1,1,"['reliable indicator', 'important Q', 'flood risk', 'past', 'future', 'thing', 'hydrology']",thing
3321,5,303999750,andynbrown16,2018-08-09,“ The past may no longer be a reliable indicator of the future ” is an incredibly important Q in flood risk . Worth getting to if it ’ s your thing . hydrology,Mixed,1,1,1,"['reliable indicator', 'important Q', 'flood risk', 'past', 'future', 'thing', 'hydrology']",hydrology
3324,8,20326272,williamandrews,2018-08-09,I saw it for the first time yesterday and was in . so . It ' s so good . so great . Written by it and and made me cough laughing .,Mixed,1,2,2,['first time'],first time
3339,3,19492748,richierandle,2021-08-30,"Feel rather sorry for in all this . They ’ had an absolute shocker of a 100th anniversary season ; two major ( and ) flooding inside a month , the tragic loss of their , and a Grand that ’ t a Grand , with potential . All since June !",Mixed,2,1,1,"['100th anniversary season', 'absolute shocker', 'two major', 'tragic loss', 'month', 'Grand', 'potential', 'June']",100th anniversary season
3339,3,19492748,richierandle,2021-08-30,"Feel rather sorry for in all this . They ’ had an absolute shocker of a 100th anniversary season ; two major ( and ) flooding inside a month , the tragic loss of their , and a Grand that ’ t a Grand , with potential . All since June !",Mixed,2,1,1,"['100th anniversary season', 'absolute shocker', 'two major', 'tragic loss', 'month', 'Grand', 'potential', 'June']",absolute shocker
3339,3,19492748,richierandle,2021-08-30,"Feel rather sorry for in all this . They ’ had an absolute shocker of a 100th anniversary season ; two major ( and ) flooding inside a month , the tragic loss of their , and a Grand that ’ t a Grand , with potential . All since June !",Mixed,2,1,1,"['100th anniversary season', 'absolute shocker', 'two major', 'tragic loss', 'month', 'Grand', 'potential', 'June']",two major
3339,3,19492748,richierandle,2021-08-30,"Feel rather sorry for in all this . They ’ had an absolute shocker of a 100th anniversary season ; two major ( and ) flooding inside a month , the tragic loss of their , and a Grand that ’ t a Grand , with potential . All since June !",Mixed,2,1,1,"['100th anniversary season', 'absolute shocker', 'two major', 'tragic loss', 'month', 'Grand', 'potential', 'June']",tragic loss
3339,3,19492748,richierandle,2021-08-30,"Feel rather sorry for in all this . They ’ had an absolute shocker of a 100th anniversary season ; two major ( and ) flooding inside a month , the tragic loss of their , and a Grand that ’ t a Grand , with potential . All since June !",Mixed,2,1,1,"['100th anniversary season', 'absolute shocker', 'two major', 'tragic loss', 'month', 'Grand', 'potential', 'June']",month
3339,3,19492748,richierandle,2021-08-30,"Feel rather sorry for in all this . They ’ had an absolute shocker of a 100th anniversary season ; two major ( and ) flooding inside a month , the tragic loss of their , and a Grand that ’ t a Grand , with potential . All since June !",Mixed,2,1,1,"['100th anniversary season', 'absolute shocker', 'two major', 'tragic loss', 'month', 'Grand', 'potential', 'June']",Grand
3339,3,19492748,richierandle,2021-08-30,"Feel rather sorry for in all this . They ’ had an absolute shocker of a 100th anniversary season ; two major ( and ) flooding inside a month , the tragic loss of their , and a Grand that ’ t a Grand , with potential . All since June !",Mixed,2,1,1,"['100th anniversary season', 'absolute shocker', 'two major', 'tragic loss', 'month', 'Grand', 'potential', 'June']",potential
